patch_id,source_scene,split
nw-0686-04-000021,S1A_IW_GRDH_1SDV_20190406T035142_20190406T035207_026664_02FE02_BB0A.SAFE,train
nw-0687-04-000022,S1A_IW_GRDH_1SDV_20190406T035117_20190406T035142_026664_02FE02_C5A5.SAFE,train
nw-0688-04-000023,S1A_IW_GRDH_1SDV_20190406T035142_20190406T035207_026664_02FE02_BB0A.SAFE;S1A_IW_GRDH_1SDV_20190406T035117_20190406T035142_026664_02FE02_C5A5.SAFE,train
nw-0689-04-000024,S1A_IW_GRDH_1SDV_20190427T160515_20190427T160540_026978_03096D_9164.SAFE,train
nw-0690-04-000025,S1A_IW_GRDH_1SDV_20190427T160515_20190427T160540_026978_03096D_9164.SAFE,train
nw-0691-04-000026,S1A_IW_GRDH_1SDV_20190427T160540_20190427T160605_026978_03096D_E604.SAFE,train
nw-0692-04-000027,S1A_IW_GRDH_1SDV_20190427T160605_20190427T160630_026978_03096D_3B92.SAFE,train
nw-0693-04-000028,S1B_IW_GRDH_1SDV_20190429T035851_20190429T035916_016016_01E1C8_1C16.SAFE,train
nw-0694-04-000029,S1A_IW_GRDH_1SDV_20190429T154902_20190429T154927_027007_030A73_CA6D.SAFE,train
nw-0696-04-000031,S1A_IW_GRDH_1SDV_20190430T035143_20190430T035208_027014_030AB6_4943.SAFE,train
nw-0697-04-000032,S1A_IW_GRDH_1SDV_20190430T035118_20190430T035143_027014_030AB6_614C.SAFE,train
nw-0700-04-000035,S1A_IW_GRDH_1SDV_20190523T154903_20190523T154928_027357_0315EA_95BE.SAFE,train
nw-0701-04-000036,S1A_IW_GRDH_1SDV_20190523T154903_20190523T154928_027357_0315EA_95BE.SAFE,train
nw-0702-04-000037,S1A_IW_GRDH_1SDV_20190523T154903_20190523T154928_027357_0315EA_95BE.SAFE,train
nw-0703-04-000038,S1A_IW_GRDH_1SDV_20190523T154903_20190523T154928_027357_0315EA_95BE.SAFE,train
nw-0704-04-000039,S1B_IW_GRDH_1SDV_20190527T160457_20190527T160522_016432_01EEE6_4F2E.SAFE,train
nw-0705-04-000040,S1B_IW_GRDH_1SDV_20190616T035853_20190616T035918_016716_01F766_7932.SAFE,train
nw-0708-04-000043,S1A_IW_GRDH_1SDV_20190626T160607_20190626T160632_027853_032501_C521.SAFE,train
nw-0709-04-000044,S1B_IW_GRDH_1SDV_20190710T035855_20190710T035920_017066_0201C0_74E8.SAFE,train
nw-0710-04-000045,S1A_IW_GRDH_1SDV_20190710T154955_20190710T155020_028057_032B2E_84B8.SAFE,train
nw-0711-04-000046,S1B_IW_GRDH_1SDV_20190717T035045_20190717T035110_017168_0204B7_F192.SAFE,train
nw-0713-04-000048,S1B_IW_GRDH_1SDV_20190815T035947_20190815T040012_017591_021171_8782.SAFE,train
nw-0714-04-000049,S1B_IW_GRDH_1SDV_20190817T034340_20190817T034405_017620_021260_79A2.SAFE,train
nw-0715-04-000050,S1A_IW_GRDH_1SDV_20190822T154130_20190822T154155_028684_033F1B_7F0B.SAFE,train
nw-0719-04-000054,S1B_IW_GRDH_1SDV_20190921T154041_20190921T154106_018138_022283_3509.SAFE,train
nw-0720-04-000055,S1B_IW_GRDH_1SDV_20190921T154041_20190921T154106_018138_022283_3509.SAFE,train
nw-0721-04-000056,S1A_IW_GRDH_1SDV_20190926T040026_20190926T040051_029187_035080_F816.SAFE,train
nw-0722-04-000057,S1B_IW_GRDH_1SDV_20190926T154820_20190926T154845_018211_0224A2_1533.SAFE,train
nw-0724-04-000059,S1B_IW_GRDH_1SDV_20191001T155650_20191001T155719_018284_0226F3_A521.SAFE,train
nw-0725-04-000060,S1B_IW_GRDH_1SDV_20191001T155719_20191001T155744_018284_0226F3_023E.SAFE,train
nw-0726-04-000061,S1B_IW_GRDH_1SDV_20191002T035924_20191002T035949_018291_022738_4C40.SAFE;S1B_IW_GRDH_1SDV_20191002T035859_20191002T035924_018291_022738_414F.SAFE,train
nw-0730-04-000065,S1B_IW_GRDH_1SDV_20191008T154844_20191008T154909_018386_022A2C_1FB0.SAFE,train
nw-0732-04-000067,S1B_IW_GRDH_1SDV_20191013T155719_20191013T155744_018459_022C6B_D17C.SAFE,train
nw-0733-04-000068,S1A_IW_GRDH_1SDV_20191014T154935_20191014T155000_029457_0359DE_42F0.SAFE,train
nw-0734-04-000069,S1A_IW_GRDH_1SDV_20191015T035216_20191015T035241_029464_035A19_207B.SAFE,train
nw-0737-04-000072,S1A_IW_GRDH_1SDV_20191026T155000_20191026T155025_029632_035FDD_D78E.SAFE,train
nw-0738-04-000073,S1B_IW_GRDH_1SDV_20191030T160439_20191030T160504_018707_023425_6ED4.SAFE,train
nw-0739-04-000074,S1A_IW_GRDH_1SDV_20191114T154132_20191114T154157_029909_03698D_5D14.SAFE,train
nw-0740-04-000075,S1A_IW_GRDH_1SDV_20191114T154132_20191114T154157_029909_03698D_5D14.SAFE,train
nw-0741-04-000076,S1A_IW_GRDH_1SDV_20191218T155735_20191218T155800_030405_037AC0_7BA1.SAFE,train
nw-0742-04-000077,S1A_IW_GRDH_1SDV_20191219T040025_20191219T040050_030412_037AF3_317B.SAFE,train
nw-0744-04-000079,S1A_IW_GRDH_1SDV_20191220T154105_20191220T154130_030434_037BB3_C3D6.SAFE;S1A_IW_GRDH_1SDV_20191220T154040_20191220T154105_030434_037BB3_A7C8.SAFE,train
nw-0745-04-000080,S1A_IW_GRDH_1SDV_20191220T154105_20191220T154130_030434_037BB3_C3D6.SAFE;S1A_IW_GRDH_1SDV_20191220T154040_20191220T154105_030434_037BB3_A7C8.SAFE,train
nw-0746-04-000081,S1B_IW_GRDH_1SDV_20191222T033416_20191222T033441_019472_024C83_6FC8.SAFE,train
nw-0747-05-000001,S1A_IW_GRDH_1SDV_20190104T155703_20190104T155728_025330_02CD9D_BBAA.SAFE,train
nw-0748-05-000002,S1A_IW_GRDH_1SDV_20190105T040043_20190105T040108_025337_02CDDA_FAEC.SAFE;S1A_IW_GRDH_1SDV_20190105T040018_20190105T040043_025337_02CDDA_D60A.SAFE,train
nw-0750-05-000004,S1A_IW_GRDH_1SDV_20190112T035207_20190112T035232_025439_02D183_4040.SAFE,train
nw-0752-05-000006,S1B_IW_GRDH_1SDV_20190113T034235_20190113T034300_014470_01AF20_B0E8.SAFE,train
nw-0754-05-000008,S1B_IW_GRDH_1SDV_20190117T154836_20190117T154901_014536_01B131_45B2.SAFE,train
nw-0755-05-000009,S1A_IW_GRDH_1SDV_20190119T034258_20190119T034323_025541_02D53C_2934.SAFE,train
nw-0756-05-000010,S1A_IW_GRDH_1SDV_20190121T160604_20190121T160629_025578_02D6AC_EE9B.SAFE,train
nw-0757-05-000011,S1B_IW_GRDH_1SDV_20190122T155610_20190122T155635_014609_01B38B_28CE.SAFE,train
nw-0758-05-000012,S1B_IW_GRDH_1SDV_20190127T160520_20190127T160545_014682_01B5E9_2D4B.SAFE,train
nw-0760-05-000014,S1A_IW_GRDH_1SDV_20190130T154057_20190130T154122_025709_02DB59_C98B.SAFE,train
nw-0762-05-000016,S1A_IW_GRDH_1SDV_20190205T035116_20190205T035141_025789_02DE41_13F2.SAFE,train
nw-0765-05-000019,S1B_IW_GRDH_1SDV_20190216T035850_20190216T035915_014966_01BF36_326E.SAFE,train
nw-0766-05-000020,S1B_IW_GRDH_1SDV_20190217T154032_20190217T154057_014988_01BFFD_6BFC.SAFE,train
nw-0767-05-000021,S1B_IW_GRDH_1SDV_20190217T154032_20190217T154057_014988_01BFFD_6BFC.SAFE,train
nw-0768-05-000022,S1B_IW_GRDH_1SDV_20190218T034234_20190218T034259_014995_01C035_8F1B.SAFE,train
nw-0769-05-000023,S1B_IW_GRDH_1SDV_20190218T034234_20190218T034259_014995_01C035_8F1B.SAFE,train
nw-0770-05-000024,S1B_IW_GRDH_1SDV_20190222T154810_20190222T154835_015061_01C24C_9BBE.SAFE,train
nw-0772-05-000026,S1A_IW_GRDH_1SDV_20190224T034322_20190224T034347_026066_02E816_1321.SAFE,train
nw-0773-05-000027,S1B_IW_GRDH_1SDV_20190304T160429_20190304T160454_015207_01C72A_60D4.SAFE,train
nw-0774-05-000028,S1A_IW_GRDH_1SDV_20190306T035951_20190306T040016_026212_02ED51_0951.SAFE,train
nw-0775-05-000029,S1A_IW_GRDH_1SDV_20190310T160513_20190310T160538_026278_02EFD1_0733.SAFE,train
nw-0776-05-000030,S1B_IW_GRDH_1SDV_20190312T035939_20190312T040004_015316_01CAB5_09EE.SAFE,train
nw-0777-05-000031,S1A_IW_GRDH_1SDV_20190312T154900_20190312T154925_026307_02F0D5_5A39.SAFE,train
nw-0778-05-000032,S1B_IW_GRDH_1SDV_20190318T154810_20190318T154835_015411_01CDBD_41F5.SAFE,train
nw-0779-05-000033,S1B_IW_GRDH_1SDV_20190318T154810_20190318T154835_015411_01CDBD_41F5.SAFE,train
nw-0781-05-000035,S1B_IW_GRDH_1SDV_20190324T035850_20190324T035915_015491_01D05D_576D.SAFE,train
nw-0782-05-000036,S1B_IW_GRDH_1SDV_20190326T034234_20190326T034259_015520_01D15F_A245.SAFE,train
nw-0783-05-000037,S1B_IW_GRDH_1SDV_20190330T154810_20190330T154835_015586_01D376_907A.SAFE,train
nw-0784-05-000038,S1A_IW_GRDH_1SDV_20190401T034257_20190401T034322_026591_02FB4C_C4E9.SAFE,train
nw-0785-05-000039,S1B_IW_GRDH_1SDV_20190405T035915_20190405T035940_015666_01D628_E73F.SAFE,train
nw-0786-05-000040,S1A_IW_GRDH_1SDV_20190405T154901_20190405T154926_026657_02FDC3_00D2.SAFE,train
nw-0789-05-000043,S1A_IW_GRDH_1SDV_20190406T035142_20190406T035207_026664_02FE02_BB0A.SAFE,train
nw-0790-05-000044,S1A_IW_GRDH_1SDV_20190408T033519_20190408T033544_026693_02FF08_6E0B.SAFE,train
nw-0792-05-000046,S1A_IW_GRDH_1SDV_20190412T154123_20190412T154148_026759_03016C_2C5E.SAFE,train
nw-0793-05-000047,S1A_IW_GRDH_1SDV_20190413T034322_20190413T034347_026766_0301B4_A868.SAFE,train
nw-0795-05-000049,S1A_IW_GRDH_1SDV_20190413T034322_20190413T034347_026766_0301B4_A868.SAFE,train
nw-0797-05-000051,S1B_IW_GRDH_1SDV_20190423T154901_20190423T154926_015936_01DF14_58C2.SAFE,train
nw-0798-05-000052,S1B_IW_GRDH_1SDV_20190423T154901_20190423T154926_015936_01DF14_58C2.SAFE,train
nw-0799-05-000053,S1A_IW_GRDH_1SDV_20190425T034323_20190425T034348_026941_030806_C553.SAFE,train
nw-0800-05-000054,S1A_IW_GRDH_1SDV_20190427T160515_20190427T160540_026978_03096D_9164.SAFE,train
nw-0801-05-000055,S1A_IW_GRDH_1SDV_20190429T154927_20190429T154952_027007_030A73_C58E.SAFE,train
nw-0802-05-000056,S1A_IW_GRDH_1SDV_20190430T035118_20190430T035143_027014_030AB6_614C.SAFE,train
nw-0804-05-000058,S1A_IW_GRDH_1SDV_20190504T155729_20190504T155754_027080_030D1A_9163.SAFE,train
nw-0805-05-000059,S1A_IW_GRDH_1SDV_20190504T155729_20190504T155754_027080_030D1A_9163.SAFE,train
nw-0806-05-000060,S1A_IW_GRDH_1SDV_20190504T155729_20190504T155754_027080_030D1A_9163.SAFE,train
nw-0807-05-000061,S1B_IW_GRDH_1SDV_20190513T034219_20190513T034244_016220_01E86A_DAE3.SAFE,train
nw-0808-05-000062,S1A_IW_GRDH_1SDV_20190517T040044_20190517T040109_027262_0312E9_A2BD.SAFE;S1A_IW_GRDH_1SDV_20190517T040019_20190517T040044_027262_0312E9_FF6E.SAFE,train
nw-0809-05-000063,S1A_IW_GRDH_1SDV_20190523T154903_20190523T154928_027357_0315EA_95BE.SAFE,train
nw-0810-05-000064,S1A_IW_GRDH_1SDV_20190524T035119_20190524T035144_027364_031625_69C6.SAFE,train
nw-0811-05-000065,S1B_IW_GRDH_1SDV_20190527T160457_20190527T160522_016432_01EEE6_4F2E.SAFE,train
nw-0812-05-000066,S1A_IW_GRDH_1SDV_20190529T035929_20190529T035954_027437_031860_5BEE.SAFE,train
nw-0813-05-000067,S1B_IW_GRDH_1SDV_20190605T154010_20190605T154035_016563_01F2E3_F808.SAFE;S1B_IW_GRDH_1SDV_20190605T153945_20190605T154010_016563_01F2E3_D332.SAFE,train
nw-0814-05-000068,S1B_IW_GRDH_1SDV_20190606T034246_20190606T034311_016570_01F315_F9B4.SAFE,train
nw-0816-05-000070,S1A_IW_GRDH_1SDV_20190609T155730_20190609T155755_027605_031D91_51DD.SAFE,train
nw-0817-05-000071,S1A_IW_GRDH_1SDV_20190609T155730_20190609T155755_027605_031D91_51DD.SAFE,train
nw-0819-05-000073,S1A_IW_GRDH_1SDV_20190612T034300_20190612T034325_027641_031EA9_7D1B.SAFE,train
nw-0821-05-000075,S1B_IW_GRDH_1SDV_20190618T034336_20190618T034401_016745_01F848_6273.SAFE,train
nw-0822-05-000076,S1A_IW_GRDH_1SDV_20190623T154126_20190623T154151_027809_0323A6_DF6C.SAFE;S1A_IW_GRDH_1SDV_20190623T154101_20190623T154126_027809_0323A6_698E.SAFE,train
nw-0823-05-000077,S1A_IW_GRDH_1SDV_20190624T034301_20190624T034326_027816_0323DB_4474.SAFE,train
nw-0824-05-000078,S1B_IW_GRDH_1SDV_20190628T035854_20190628T035919_016891_01FC8F_151B.SAFE,train
nw-0825-05-000079,S1A_IW_GRDH_1SDV_20190704T040021_20190704T040046_027962_032842_407B.SAFE,train
nw-0826-05-000080,S1A_IW_GRDH_1SDV_20190705T154102_20190705T154127_027984_0328EF_8C32.SAFE,train
nw-0827-05-000081,S1B_IW_GRDH_1SDV_20190707T033438_20190707T033503_017022_02005E_E3D4.SAFE;S1B_IW_GRDH_1SDV_20190707T033413_20190707T033438_017022_02005E_80F1.SAFE,train
nw-0828-05-000082,S1B_IW_GRDH_1SDV_20190709T155715_20190709T155740_017059_020187_FF25.SAFE,train
nw-0829-05-000083,S1B_IW_GRDH_1SDV_20190709T155715_20190709T155740_017059_020187_FF25.SAFE,train
nw-0830-05-000084,S1A_IW_GRDH_1SDV_20190710T154955_20190710T155020_028057_032B2E_84B8.SAFE,train
nw-0833-05-000087,S1A_IW_GRDH_1SDV_20190713T033459_20190713T033524_028093_032C37_1DCD.SAFE,train
nw-0834-05-000088,S1A_IW_GRDH_1SDV_20190716T040022_20190716T040047_028137_032D90_2975.SAFE,train
nw-0835-05-000089,S1B_IW_GRDH_1SDV_20190717T035045_20190717T035110_017168_0204B7_F192.SAFE,train
nw-0836-05-000090,S1A_IW_GRDH_1SDV_20190718T034303_20190718T034328_028166_032E76_1ACD.SAFE,train
nw-0841-05-000095,S1B_IW_GRDH_1SDV_20190810T035047_20190810T035112_017518_020F20_4C8A.SAFE,train
nw-0842-05-000096,S1B_IW_GRDH_1SDV_20190815T035947_20190815T040012_017591_021171_8782.SAFE,train
nw-0844-05-000098,S1B_IW_GRDH_1SDV_20190816T154039_20190816T154104_017613_02122C_F471.SAFE,train
nw-0846-05-000100,S1B_IW_GRDH_1SDV_20190822T035137_20190822T035202_017693_021497_9677.SAFE,train
nw-0847-05-000101,S1A_IW_GRDH_1SDV_20190823T034330_20190823T034355_028691_033F57_A0BF.SAFE,train
nw-0848-05-000102,S1A_IW_GRDH_1SDV_20190827T154843_20190827T154908_028757_0341B2_CC65.SAFE,train
nw-0850-05-000104,S1A_IW_GRDH_1SDV_20190830T033527_20190830T033552_028793_0342F2_73EE.SAFE,train
nw-0851-05-000105,S1B_IW_GRDH_1SDV_20190902T154818_20190902T154843_017861_0219CE_E6A5.SAFE;S1B_IW_GRDH_1SDV_20190902T154753_20190902T154818_017861_0219CE_7D5A.SAFE,train
nw-0852-05-000106,S1A_IW_GRDH_1SDV_20190904T034305_20190904T034330_028866_034579_1C4E.SAFE,train
nw-0853-05-000107,S1A_IW_GRDH_1SDV_20190911T033502_20190911T033527_028968_034906_67B4.SAFE,train
nw-0854-05-000108,S1B_IW_GRDH_1SDV_20190912T160438_20190912T160503_018007_021E66_0739.SAFE,train
nw-0855-05-000109,S1B_IW_GRDH_1SDV_20190921T154041_20190921T154106_018138_022283_3509.SAFE,train
nw-0856-05-000110,S1A_IW_GRDH_1SDV_20190925T155712_20190925T155737_029180_035045_0057.SAFE,train
nw-0857-05-000111,S1A_IW_GRDH_1SDV_20190926T035936_20190926T040001_029187_035080_891A.SAFE,train
nw-0858-05-000112,S1A_IW_GRDH_1SDV_20190926T035936_20190926T040001_029187_035080_891A.SAFE,train
nw-0859-05-000113,S1B_IW_GRDH_1SDV_20190926T154910_20190926T154935_018211_0224A2_D216.SAFE,train
nw-0860-05-000114,S1B_IW_GRDH_1SDV_20190927T035114_20190927T035139_018218_0224DC_067F.SAFE,train
nw-0861-05-000115,S1B_IW_GRDH_1SDV_20190928T153252_20190928T153317_018240_022588_44A9.SAFE,train
nw-0862-05-000116,S1B_IW_GRDH_1SDV_20191004T034317_20191004T034342_018320_02282B_4A6D.SAFE,train
nw-0863-05-000117,S1B_IW_GRDH_1SDV_20191004T034252_20191004T034317_018320_02282B_B1FB.SAFE,train
nw-0864-05-000118,S1A_IW_GRDH_1SDV_20191005T033503_20191005T033528_029318_035507_57C3.SAFE,train
nw-0865-05-000119,S1B_IW_GRDH_1SDV_20191006T160439_20191006T160504_018357_02294F_B5A9.SAFE,train
nw-0866-05-000120,S1A_IW_GRDH_1SDV_20191007T155737_20191007T155802_029355_035652_1009.SAFE,train
nw-0867-05-000121,S1A_IW_GRDH_1SDV_20191008T035936_20191008T040001_029362_03568A_4BC2.SAFE,train
nw-0868-05-000122,S1A_IW_GRDH_1SDV_20191008T035936_20191008T040001_029362_03568A_4BC2.SAFE,train
nw-0869-05-000123,S1A_IW_GRDH_1SDV_20191008T035936_20191008T040001_029362_03568A_4BC2.SAFE,train
nw-0870-05-000124,S1A_IW_GRDH_1SDV_20191010T034331_20191010T034356_029391_035788_7CA8.SAFE,train
nw-0871-05-000125,S1B_IW_GRDH_1SDV_20191013T155719_20191013T155744_018459_022C6B_D17C.SAFE,train
nw-0872-05-000126,S1A_IW_GRDH_1SDV_20191014T154910_20191014T154935_029457_0359DE_77C2.SAFE,train
nw-0873-05-000127,S1A_IW_GRDH_1SDV_20191015T035216_20191015T035241_029464_035A19_207B.SAFE,train
nw-0874-05-000128,S1B_IW_GRDH_1SDV_20191016T034227_20191016T034252_018495_022D96_DFD2.SAFE,train
nw-0875-05-000129,S1B_IW_GRDH_1SDV_20191016T034227_20191016T034252_018495_022D96_DFD2.SAFE,train
nw-0876-05-000130,S1B_IW_GRDH_1SDV_20191016T034252_20191016T034317_018495_022D96_AE2A.SAFE,train
nw-0879-05-000133,S1A_IW_GRDH_1SDV_20191026T155000_20191026T155025_029632_035FDD_D78E.SAFE,train
nw-0880-05-000134,S1A_IW_GRDH_1SDV_20191026T155000_20191026T155025_029632_035FDD_D78E.SAFE,train
nw-0881-05-000135,S1A_IW_GRDH_1SDV_20191027T035151_20191027T035216_029639_036018_ED9F.SAFE,train
nw-0882-05-000136,S1A_IW_GRDH_1SDV_20191029T033523_20191029T033548_029668_036124_3258.SAFE,train
nw-0884-05-000138,S1A_IW_GRDH_1SDV_20191103T034332_20191103T034357_029741_0363B0_BB8A.SAFE;S1A_IW_GRDH_1SDV_20191103T034307_20191103T034332_029741_0363B0_31DA.SAFE,train
nw-0885-05-000139,S1B_IW_GRDH_1SDV_20191104T033442_20191104T033507_018772_02361B_B144.SAFE,train
nw-0886-05-000140,S1B_IW_GRDH_1SDV_20191107T035859_20191107T035924_018816_0237A1_83D2.SAFE,train
nw-0887-05-000141,S1A_IW_GRDH_1SDV_20191108T035126_20191108T035151_029814_03664C_FCC5.SAFE,train
nw-0888-05-000142,S1A_IW_GRDH_1SDV_20191108T035126_20191108T035151_029814_03664C_FCC5.SAFE,train
nw-0889-05-000143,S1B_IW_GRDH_1SDV_20191109T034252_20191109T034317_018845_0238A3_587D.SAFE,train
nw-0890-05-000144,S1B_IW_GRDH_1SDV_20191114T035139_20191114T035204_018918_023AE4_06B2.SAFE,train
nw-0891-05-000145,S1B_IW_GRDH_1SDV_20191116T033442_20191116T033507_018947_023BCF_7A99.SAFE,train
nw-0894-05-000148,S1A_IW_GRDH_1SDV_20191121T153319_20191121T153344_030011_036D0E_A76F.SAFE,train
nw-0895-05-000149,S1B_IW_GRDH_1SDV_20191127T153226_20191127T153251_019115_024136_B82C.SAFE,train
nw-0896-05-000150,S1B_IW_GRDH_1SDV_20191128T033417_20191128T033442_019122_024166_7868.SAFE,train
nw-0899-05-000153,S1B_IW_GRDH_1SDV_20191203T034226_20191203T034251_019195_0243D6_C23B.SAFE,train
nw-0903-05-000157,S1A_IW_GRDH_1SDV_20191213T154959_20191213T155024_030332_03783C_0DB6.SAFE,train
nw-0904-05-000158,S1A_IW_GRDH_1SDV_20191216T033527_20191216T033552_030368_037971_A81F.SAFE,train
nw-0905-05-000159,S1B_IW_GRDH_1SDV_20191220T035138_20191220T035203_019443_024BA5_58BF.SAFE,train
nw-0906-05-000160,S1A_IW_GRDH_1SDV_20191220T154105_20191220T154130_030434_037BB3_C3D6.SAFE,train
nw-0907-05-000161,S1B_IW_GRDH_1SDV_20191222T033441_20191222T033506_019472_024C83_324E.SAFE;S1B_IW_GRDH_1SDV_20191222T033416_20191222T033441_019472_024C83_6FC8.SAFE,train
nw-0909-05-000163,S1A_IW_GRDH_1SDV_20191223T160611_20191223T160636_030478_037D4D_ED2F.SAFE,train
nw-0910-05-000164,S1A_IW_GRDH_1SDV_20191225T154958_20191225T155023_030507_037E47_A28A.SAFE,train
nw-0911-05-000165,S1B_IW_GRDH_1SDV_20191229T160527_20191229T160552_019582_02501D_988D.SAFE,train
nw-0912-05-000166,S1B_IW_GRDH_1SDV_20191231T154818_20191231T154843_019611_025103_9D8D.SAFE;S1B_IW_GRDH_1SDV_20191231T154753_20191231T154818_019611_025103_D6A6.SAFE,train
nw-0913-06-000001,S1B_IW_GRDH_1SDV_20190110T155611_20190110T155635_014434_01ADED_1E1A.SAFE,train
nw-0914-06-000002,S1B_IW_GRDH_1SDV_20190123T035940_20190123T040005_014616_01B3CB_32E6.SAFE,train
nw-0915-06-000003,S1B_IW_GRDH_1SDV_20190123T035915_20190123T035940_014616_01B3CB_38CE.SAFE,train
nw-0916-06-000004,S1B_IW_GRDH_1SDV_20190123T035915_20190123T035940_014616_01B3CB_38CE.SAFE,train
nw-0917-06-000005,S1B_IW_GRDH_1SDV_20190123T035940_20190123T040005_014616_01B3CB_32E6.SAFE;S1B_IW_GRDH_1SDV_20190123T035915_20190123T035940_014616_01B3CB_38CE.SAFE,train
nw-0918-06-000006,S1B_IW_GRDH_1SDV_20190123T035940_20190123T040005_014616_01B3CB_32E6.SAFE,train
nw-0919-06-000007,S1B_IW_GRDH_1SDV_20190123T035940_20190123T040005_014616_01B3CB_32E6.SAFE,train
nw-0920-06-000008,S1B_IW_GRDH_1SDV_20190210T154900_20190210T154925_014886_01BC91_48D5.SAFE,train
nw-0921-06-000009,S1B_IW_GRDH_1SDV_20190220T160519_20190220T160544_015032_01C169_37F7.SAFE,train
nw-0922-06-000010,S1B_IW_GRDH_1SDV_20190220T160454_20190220T160519_015032_01C169_7DBC.SAFE,train
nw-0925-06-000013,S1A_IW_GRDH_1SDV_20190221T155752_20190221T155817_026030_02E6CF_6EBE.SAFE;S1A_IW_GRDH_1SDV_20190221T155727_20190221T155752_026030_02E6CF_E2B0.SAFE,train
nw-0929-06-000017,S1A_IW_GRDH_1SDV_20190306T035926_20190306T035951_026212_02ED51_1D32.SAFE,train
nw-0930-06-000018,S1B_IW_GRDH_1SDV_20190306T154810_20190306T154835_015236_01C814_5AC6.SAFE,train
nw-0931-06-000019,S1B_IW_GRDH_1SDV_20190307T035129_20190307T035154_015243_01C850_97F9.SAFE,train
nw-0932-06-000020,S1B_IW_GRDH_1SDV_20190312T035939_20190312T040004_015316_01CAB5_09EE.SAFE,train
nw-0933-06-000021,S1B_IW_GRDH_1SDV_20190312T035939_20190312T040004_015316_01CAB5_09EE.SAFE,train
nw-0934-06-000022,S1B_IW_GRDH_1SDV_20190312T035939_20190312T040004_015316_01CAB5_09EE.SAFE,train
nw-0935-06-000023,S1A_IW_GRDH_1SDV_20190312T154900_20190312T154925_026307_02F0D5_5A39.SAFE,train
nw-0936-06-000024,S1A_IW_GRDH_1SDV_20190312T154900_20190312T154925_026307_02F0D5_5A39.SAFE,train
nw-0937-06-000025,S1A_IW_GRDH_1SDV_20190319T154057_20190319T154122_026409_02F495_3769.SAFE,train
nw-0938-06-000026,S1A_IW_GRDH_1SDV_20190320T034257_20190320T034322_026416_02F4D4_2093.SAFE,train
nw-0939-06-000027,S1B_IW_GRDH_1SDV_20190323T155709_20190323T155734_015484_01D01A_C448.SAFE,train
nw-0940-06-000028,S1B_IW_GRDH_1SDV_20190405T035915_20190405T035940_015666_01D628_E73F.SAFE,train
nw-0941-06-000029,S1B_IW_GRDH_1SDV_20190405T040005_20190405T040029_015666_01D628_7546.SAFE,train
nw-0943-06-000031,S1A_IW_GRDH_1SDV_20190405T154901_20190405T154926_026657_02FDC3_00D2.SAFE,train
nw-0944-06-000032,S1A_IW_GRDH_1SDV_20190405T154951_20190405T155016_026657_02FDC3_09ED.SAFE,train
nw-0945-06-000033,S1A_IW_GRDH_1SDV_20190405T154901_20190405T154926_026657_02FDC3_00D2.SAFE,train
nw-0947-06-000035,S1A_IW_GRDH_1SDV_20190406T035142_20190406T035207_026664_02FE02_BB0A.SAFE,train
nw-0948-06-000036,S1A_IW_GRDH_1SDV_20190406T035142_20190406T035207_026664_02FE02_BB0A.SAFE,train
nw-0949-06-000037,S1A_IW_GRDH_1SDV_20190406T035142_20190406T035207_026664_02FE02_BB0A.SAFE,train
nw-0950-06-000038,S1A_IW_GRDH_1SDV_20190406T035142_20190406T035207_026664_02FE02_BB0A.SAFE,train
nw-0951-06-000039,S1A_IW_GRDH_1SDV_20190406T035142_20190406T035207_026664_02FE02_BB0A.SAFE,train
nw-0952-06-000040,S1B_IW_GRDH_1SDV_20190406T154032_20190406T154057_015688_01D6ED_B234.SAFE,train
nw-0955-06-000043,S1B_IW_GRDH_1SDV_20190411T154836_20190411T154901_015761_01D947_D398.SAFE,train
nw-0956-06-000044,S1B_IW_GRDH_1SDV_20190412T035105_20190412T035130_015768_01D985_01C9.SAFE,train
nw-0957-06-000045,S1B_IW_GRDH_1SDV_20190412T035130_20190412T035155_015768_01D985_E914.SAFE;S1B_IW_GRDH_1SDV_20190412T035105_20190412T035130_015768_01D985_01C9.SAFE,train
nw-0958-06-000046,S1B_IW_GRDH_1SDV_20190412T035130_20190412T035155_015768_01D985_E914.SAFE,train
nw-0959-06-000047,S1B_IW_GRDH_1SDV_20190412T035130_20190412T035155_015768_01D985_E914.SAFE,train
nw-0960-06-000048,S1A_IW_GRDH_1SDV_20190423T040018_20190423T040043_026912_0306F7_E21A.SAFE,train
nw-0961-06-000049,S1B_IW_GRDH_1SDV_20190423T154811_20190423T154836_015936_01DF14_D0D6.SAFE,train
nw-0962-06-000050,S1B_IW_GRDH_1SDV_20190423T154811_20190423T154836_015936_01DF14_D0D6.SAFE,train
nw-0963-06-000051,S1B_IW_GRDH_1SDV_20190423T154836_20190423T154901_015936_01DF14_E7F4.SAFE,train
nw-0964-06-000052,S1B_IW_GRDH_1SDV_20190423T154836_20190423T154901_015936_01DF14_E7F4.SAFE,train
nw-0965-06-000053,S1B_IW_GRDH_1SDV_20190423T154836_20190423T154901_015936_01DF14_E7F4.SAFE,train
nw-0966-06-000054,S1B_IW_GRDH_1SDV_20190423T154901_20190423T154926_015936_01DF14_58C2.SAFE,train
nw-0967-06-000055,S1B_IW_GRDH_1SDV_20190423T154901_20190423T154926_015936_01DF14_58C2.SAFE,train
